[356, -103.71062414335454, -62.44605617925872, 1000, 0.48933157420542517]
[357, 43.27466776216127, -61.60458520895249, 303, 0.48835291105701434]
[358, -107.16185960040166, -61.65399430043695, 156, 0.48737620523490033]
[359, -102.09349785316516, -62.19535137163347, 630, 0.48640145282443054]
[360, -325.58584507183866, -65.0067111851, 959, 0.48542864991878165]
[361, -63.634053742109174, -65.43491940505984, 268, 0.48445779261894406]
[362, -84.76551243904053, -65.8460963486736, 177, 0.4834888770337062]
[363, -42.141961796211575, -65.48253234253185, 170, 0.4825218992796388]
[364, -103.68413007058419, -66.03249795656642, 121, 0.4815568554810795]
[365, 10.209393908245886, -65.46809219003076, 237, 0.4805937417701174]
[366, -208.74442363345844, -67.65653624418717, 257, 0.47963255428657714]
[367, -20.47138493247882, -67.0553082307358, 1000, 0.478673289178004]
[368, -152.7759849699828, -67.7178740247022, 760, 0.477715942599648]
[369, -58.83676843125974, -67.03918451720222, 135, 0.4767605107144487]
[370, -89.65077472746634, -68.09061219447993, 1000, 0.4758069896930198]
[371, -184.43974002337188, -69.20670435636471, 272, 0.4748553757136338]
[372, 46.27582225958241, -67.81877420859277, 172, 0.47390566496220654]
[373, -20.614981726347068, -67.53857830427418, 142, 0.47295785363228215]
[374, -88.78652206077925, -67.7111234763462, 254, 0.4720119379250176]
[375, -195.92928614804345, -69.50946762183898, 187, 0.4710679140491676]
[376, -10.842921473880551, -68.83859472999374, 255, 0.47012577822106927]
[377, -219.95440430427197, -70.19264774481795, 192, 0.46918552666462715]
[378, 35.96008356924864, -69.10927834834496, 277, 0.46824715561129787]
[379, -43.256380454776135, -69.34884790327907, 1000, 0.46731066130007526]
[380, -22.451601813770637, -68.76442451535621, 317, 0.4663760399774751]
[381, -19.595693892936893, -68.39020421024794, 220, 0.46544328789752015]
[382, -76.32159729687977, -68.4429289942284, 1000, 0.4645124013217251]
[383, -17.97194881208395, -67.55844034849888, 1000, 0.46358337651908166]
[384, -96.95320887389128, -67.9831435363645, 101, 0.4626562097660435]
[385, -4.52354346653685, -67.5433055401604, 106, 0.4617308973465114]
[386, -61.565548509630815, -67.3217468642418, 122, 0.46080743555181836]
[387, -23.488696767885486, -66.9604862312156, 174, 0.4598858206807147]
[388, -46.71090448100493, -66.90981778806412, 145, 0.4589660490393533]
[389, 22.335060571058918, -66.12537796288119, 290, 0.45804811694127456]
[390, 6.764619879245018, -66.07125238277754, 155, 0.457132020707392]
[391, -30.32526606404411, -65.68556733929327, 1000, 0.45621775666597725]
[392, -6.322615452520979, -65.01792080487772, 1000, 0.45530532115264527]
[393, 15.391970676696161, -63.87907238985943, 197, 0.45439471051033997]
[394, 2.1690914844508775, -63.2056355222603, 1000, 0.4534859210893193]
[395, -12.453836134562337, -63.117827890690876, 250, 0.45257894924714065]
[396, -19.91986651752424, -63.088881652029166, 1000, 0.4516737913486464]
[397, -29.220541123777323, -63.00224666461479, 273, 0.4507704437659491]
[398, -39.43272320571749, -62.056125532447204, 172, 0.4498689028784172]
[399, -65.64321223352384, -62.65534417602127, 242, 0.4489691650726603]
[400, 7.986070055779763, -62.70980146020849, 256, 0.448071226742515]
