[78, -130.88670019396943, -182.69586731363063, 114, 0.8537147042406664]
[79, -125.99247095466356, -181.98707485914355, 81, 0.8520072748321851]
[80, -119.51303680659565, -181.21579043874172, 71, 0.8503032602825207]
[81, -79.0944050190637, -179.97040768972124, 73, 0.8486026537619556]
[82, -63.44069689349864, -178.56643527048965, 74, 0.8469054484544317]
[83, -86.55831255551554, -177.47110047626376, 87, 0.8452116375575228]
[84, -85.036437120156, -176.38363384854483, 102, 0.8435212142824078]
[85, -31.899762861659923, -174.70358883706942, 125, 0.841834171853843]
[86, -153.11349705564243, -174.45542686257028, 62, 0.8401505035101353]
[87, -71.79665729526901, -173.28884993566916, 137, 0.838470202503115]
[88, -73.98280139329496, -172.17305163744024, 126, 0.8367932620981088]
[89, 10.253211038908702, -170.14609316325857, 131, 0.8351196755739125]
[90, -123.84348274176125, -169.63727326851682, 158, 0.8334494362227647]
[91, -86.68217196475219, -168.73558738478027, 105, 0.8317825373503192]
[92, -92.85393539629148, -167.91965564296856, 68, 0.8301189722756185]
[93, -14.03667951361254, -166.28260270542222, 79, 0.8284587343310672]
[94, -97.85221549919964, -165.56228284009356, 152, 0.8268018168624051]
[95, -124.66781347977614, -165.13629878425692, 187, 0.8251482132286803]
[96, -95.2978843454367, -164.41631513024845, 85, 0.823497916802223]
[97, -149.8186076914944, -164.26735893189382, 85, 0.8218509209686186]
[98, -148.40275304101198, -164.10711038754147, 83, 0.8202072191266814]
[99, -110.77723752412611, -163.57381165890732, 151, 0.818566804688428]
[100, -31.64969889945766, -160.4550962209435, 128, 0.8169296710790511]
[101, -143.1994475391349, -158.8154224989978, 131, 0.815295811736893]
[102, -93.9839183237625, -157.50183130145678, 70, 0.8136652201134192]
[103, -149.02408302695562, -156.1372509385157, 61, 0.8120378896731923]
[104, -186.40782984328547, -156.92019429932196, 91, 0.8104138138938459]
[105, -100.84289034277285, -156.7017515142331, 118, 0.8087929862660582]
[106, -230.96426395605, -158.08670623960742, 209, 0.8071754002935261]
[107, -172.01323447753384, -155.59586333372738, 60, 0.805561049492939]
[108, -79.60815371572659, -155.45327697813735, 112, 0.8039499273939532]
[109, -83.83759071273019, -153.06790547047413, 79, 0.8023420275391653]
[110, -116.63039698856609, -150.6941127587106, 122, 0.800737343484087]
[111, -370.53446517372515, -151.38120623774827, 144, 0.7991358687971188]
[112, -153.56800687245564, -149.18180056490164, 69, 0.7975375970595246]
[113, -116.06460888781598, -149.85421202606412, 97, 0.7959425218654056]
[114, -156.49385847519818, -150.12705928298644, 63, 0.7943506368216747]
[115, -91.43410867763528, -146.96851294475115, 68, 0.7927619355480314]
[116, -69.63744012047168, -146.5039082841122, 78, 0.7911764116769353]
[117, -137.13440636538957, -145.87229631637877, 118, 0.7895940588535815]
[118, -141.52683578266263, -146.1659069374297, 88, 0.7880148707358743]
[119, -243.3365748985434, -144.92797684507738, 134, 0.7864388409944025]
[120, -189.76910669025585, -141.4334857543783, 88, 0.7848659633124138]
[121, -91.8169463799322, -140.76574528255816, 83, 0.783296231385789]
[122, -168.19583423488734, -139.84612781784483, 84, 0.7817296389230174]
[123, -122.2009705230488, -139.8110690520731, 109, 0.7801661796451713]
[124, -89.67447208933054, -139.1489586088617, 159, 0.778605847285881]
[125, -118.26726287528001, -139.24907150353445, 113, 0.7770486355913092]
[126, -179.11767348626117, -139.81225030220608, 172, 0.7754945383201266]
[127, -107.07135177181466, -138.70447942850063, 83, 0.7739435492434863]
[128, -81.10591173767003, -136.57994637300183, 106, 0.7723956621449993]
[129, -152.030890045715, -135.5556933147209, 67, 0.7708508708207094]
[130, -81.43322431516515, -135.6126694934316, 115, 0.769309169079068]
[131, -103.98033508466146, -135.6783710460285, 120, 0.7677705507409098]
[132, -144.81909539941648, -136.2768018637809, 102, 0.766235009639428]
[133, -110.59325538973206, -134.0726767049903, 104, 0.7647025396201492]
[134, -188.42546034773315, -133.8113040067711, 127, 0.763173134540909]
[135, -330.4999171974166, -135.89981940838797, 162, 0.7616467882718272]
[136, -85.97484986394919, -135.1739838771722, 106, 0.7601234946952835]
[137, 29.83719680069737, -133.95393766703054, 110, 0.7586032477058929]
[138, -62.595228321930755, -133.54208959745046, 109, 0.7570860412104812]
[139, -148.28164487163588, -133.77408537628204, 142, 0.7555718691280602]
[140, -53.22986770570743, -133.03691234061725, 190, 0.7540607253898041]
[141, -130.6830483283039, -131.73884149366745, 70, 0.7525526039390245]
[142, -207.45389034146405, -132.49350425607764, 185, 0.7510474987311464]
[143, -162.7799008951112, -132.2422925572202, 159, 0.7495454037336841]
[144, -135.5082252758608, -130.22467151828255, 139, 0.7480463129262167]
[145, -36.801865810013396, -129.4115049391639, 149, 0.7465502203003642]
[146, -102.18443927991932, -129.67451255207803, 120, 0.7450571198597635]
[147, -256.1569909989113, -132.87468779150103, 119, 0.743567005620044]
[148, -114.878986766745, -130.4490783459163, 110, 0.7420798716088038]
[149, -215.54082513892598, -129.63623423001513, 177, 0.7405957118655863]
[150, -122.18027920489283, -130.94151039955577, 94, 0.7391145204418551]
[151, -116.26673990874905, -130.3562349435407, 114, 0.7376362914009714]
[152, -163.8726723134165, -130.13541160687188, 86, 0.7361610188181695]
[153, -10.144248504761421, -128.77885551771058, 103, 0.7346886967805332]
[154, -176.13567231555004, -129.82609289441064, 127, 0.733219319386972]
[155, -120.46308951501466, -130.88448531534942, 80, 0.7317528807481981]
[156, -176.53095287987338, -132.00384289220935, 93, 0.7302893749867018]
[157, -82.9863340634657, -131.54778040887922, 84, 0.7288287962367284]
[158, -120.97046331371573, -132.33579188772902, 81, 0.727371138644255]
[159, -260.0288259544292, -133.1357431078594, 123, 0.7259163963669665]
[160, -105.61548232672092, -129.55644132015453, 104, 0.7244645635742325]
[161, -97.73594672182539, -129.2081256980409, 80, 0.723015634447084]
[162, -231.25890858301358, -129.33939434345058, 134, 0.7215696031781899]
[163, -137.7336502941515, -127.88279119758857, 261, 0.7201264639718334]
[164, 10.104798043609662, -125.41260123004919, 93, 0.7186862110438897]
[165, -74.89051168348591, -125.41255374984729, 88, 0.717248838621802]
[166, -168.1907094820682, -126.27747848321252, 116, 0.7158143409445584]
[167, -168.37117517287277, -127.03809098253036, 154, 0.7143827122626694]
[168, -245.51684087439688, -127.50681915323115, 188, 0.7129539468381441]
[169, -345.7628685736463, -129.81573357798877, 184, 0.7115280389444678]
[170, -99.66061237790234, -128.98945369218632, 89, 0.7101049828665789]
[171, -156.55354428200764, -129.12436745708325, 129, 0.7086847729008457]
[172, -169.3695055496443, -129.7951664182449, 114, 0.707267403355044]
[173, -78.18803947476962, -129.3784258973497, 72, 0.705852868548334]
[174, -101.58236186211688, -129.0771836189313, 140, 0.7044411628112373]
[175, -66.97427645860566, -127.60198649966867, 174, 0.7030322804856147]
[176, -66.56426152476277, -127.22940002413196, 86, 0.7016262159246435]
[177, -117.8557918048997, -126.35719402731006, 205, 0.7002229634927942]
[178, -221.60561664933567, -127.26438319186373, 99, 0.6988225175658086]
[179, -94.25734665267045, -126.9470319488438, 74, 0.697424872530677]
[180, -196.2651627862436, -127.71455320864027, 103, 0.6960300227856157]
[181, -143.61776782347644, -128.3597868366844, 153, 0.6946379627400444]
[182, 13.879151287374967, -127.58658835487566, 105, 0.6932486868145643]
[183, -103.50665549361432, -127.75607178425663, 98, 0.6918621894409351]
[184, -339.9293420587628, -130.30500083364274, 124, 0.6904784650620532]
[185, -116.20653771726639, -131.14806858219876, 123, 0.6890975081319292]
[186, -74.22563228682236, -130.3591899345106, 133, 0.6877193131156653]
[187, -328.0716813235383, -132.92194017479326, 135, 0.6863438744894339]
[188, -55.70474355497569, -132.73915959641008, 107, 0.684971186740455]
[189, -92.98108215936935, -133.77150252839286, 101, 0.6836012443669741]
[190, -102.81360510355174, -133.56120375201078, 135, 0.6822340418782402]
[191, -8.05028756973249, -132.77488490806059, 154, 0.6808695737944838]
[192, -118.95078371337377, -133.0358533912314, 120, 0.6795078346468948]
[193, -41.22388928753137, -133.3077254889706, 171, 0.678148818977601]
[194, -83.25449846760029, -133.1617483186546, 83, 0.6767925213396458]
[195, -53.51083651806629, -132.4501785490375, 102, 0.6754389362969666]
[196, -111.61751236347716, -132.6133748292179, 135, 0.6740880584243727]
[197, -127.25142234617641, -132.3877029757647, 110, 0.6727398823075239]
[198, -97.01587232518132, -131.8738341686064, 95, 0.6713944025429088]
[199, -77.01789012403637, -131.5362406946055, 99, 0.670051613737823]
[200, -92.1188603274893, -132.14093230888582, 72, 0.6687115105103473]
[201, -93.35315158828486, -131.64246934937734, 246, 0.6673740874893266]
[202, -77.54521343535546, -131.47808230049327, 94, 0.6660393393143479]
[203, -35.08820854650287, -130.33872355568874, 121, 0.6647072606357192]
[204, -356.8563668597152, -132.04320892585304, 188, 0.6633778461144477]
[205, -286.51582665579747, -133.8999382889833, 134, 0.6620510904222189]
[206, 16.035865788664722, -131.42993699153612, 211, 0.6607269882413744]
[207, -88.31811968861933, -130.59298584364697, 108, 0.6594055342648917]
[208, -77.25389001454607, -130.56944320663516, 100, 0.6580867231963619]
[209, -269.54711998645564, -132.42653849937244, 109, 0.6567705497499692]
[210, -72.23972403333501, -131.98263176982013, 126, 0.6554570086504692]
[211, -101.97785941224076, -129.29706571220527, 135, 0.6541460946331682]
[212, -35.67619108008488, -128.11814755428156, 85, 0.6528378024439019]
[213, -233.56286573187197, -129.29313012272215, 123, 0.6515321268390141]
[214, -229.3291954661624, -130.02148349263177, 163, 0.6502290625853361]
[215, -58.041133602810234, -129.68755374188353, 144, 0.6489286044601654]
[216, -187.11169919680378, -130.86229633264685, 103, 0.6476307472512451]
[217, -74.83257457623674, -130.2392780147553, 89, 0.6463354857567426]
[218, -63.875226560099954, -129.46276192252967, 81, 0.6450428147852291]
[219, -1.9104995843288606, -127.04850116938752, 92, 0.6437527291556586]
[220, -106.29251529362021, -126.21373525542118, 120, 0.6424652236973473]
[221, -47.07501000205359, -125.76631589164239, 124, 0.6411802932499525]
[222, 26.284401862707696, -123.82151353066646, 132, 0.6398979326634526]
[223, -80.25987390909661, -123.40210256452694, 125, 0.6386181367981257]
[224, -15.490982297192602, -122.66026766660558, 224, 0.6373409005245295]
[225, -54.32133962708036, -122.02080843412358, 93, 0.6360662187234805]
[226, -20.398948426869865, -120.43362118352965, 105, 0.6347940862860335]
[227, -99.24592409898986, -120.3553669068014, 75, 0.6335244981134615]
[228, -78.7100805654018, -120.33140859507871, 481, 0.6322574491172346]
[229, -132.5769958747148, -120.13686965336872, 82, 0.6309929342190002]
[230, -89.83209109938628, -120.22085832121094, 146, 0.6297309483505622]
[231, -69.94712578268945, -119.88052622819123, 134, 0.6284714864538611]
[232, -92.11437742904015, -119.35347904848743, 103, 0.6272145434809534]
[233, -173.0361126965887, -119.977907621556, 121, 0.6259601143939915]
[234, -22.71324478593418, -118.32078546593803, 192, 0.6247081941652035]
[235, -79.74970768254155, -115.81328337078926, 137, 0.6234587777768731]
[236, -18.888918510800764, -115.14242405725777, 129, 0.6222118602213194]
[237, -121.4990830473148, -116.6557868557379, 207, 0.6209674365008767]
[238, -77.12874087316057, -116.80112198125018, 124, 0.619725501627875]
[239, -26.078380473512112, -115.57908933726894, 163, 0.6184860506246193]
[240, -96.36415375404263, -116.01043219775231, 93, 0.61724907852337]
[241, -105.36532123636363, -115.75725492683291, 125, 0.6160145803663232]
[242, -63.24222424722336, -114.31513826589051, 87, 0.6147825512055906]
[243, -90.60060008128406, -113.59334525775225, 105, 0.6135529861031793]
[244, -97.62849246937873, -113.21454792968743, 134, 0.612325880130973]
[245, -16.010325710665853, -113.00663252869396, 82, 0.611101228370711]
[246, -22.431036497201816, -112.20909850086679, 140, 0.6098790259139696]
[247, -99.23301481230757, -110.63985873900074, 156, 0.6086592678621416]
[248, -66.59085308686329, -110.15697740220192, 108, 0.6074419493264174]
[249, -104.54469636866335, -109.04701611449927, 141, 0.6062270654277645]
[250, -44.76721330586746, -108.27288545550903, 156, 0.6050146112969089]
[251, -108.07698002169319, -108.19098785663847, 157, 0.6038045820743151]
[252, -48.933438768124205, -107.04159552118554, 121, 0.6025969729101665]
[253, -86.83377134122793, -107.80849074955022, 83, 0.6013917789643461]
[254, -71.62301710965605, -106.76336419749128, 107, 0.6001889954064175]
[255, -29.205849293510013, -105.85079179527622, 149, 0.5989886174156046]
[256, -96.46015853621552, -105.05008385183964, 118, 0.5977906401807734]
[257, -17.623002285288365, -104.39645053405789, 101, 0.5965950589004119]
[258, -66.83048756386201, -103.85505077655935, 179, 0.595401868782611]
[259, 3.157748530073988, -101.22318503171432, 132, 0.5942110650450458]
[260, -13.026682541153193, -100.29729703385863, 164, 0.5930226429149558]
[261, -29.137973334494816, -99.61131729998533, 127, 0.5918365976291259]
[262, 42.397906223780694, -96.87474915191738, 133, 0.5906529244338676]
[263, -90.79005794346853, -96.40531322841053, 126, 0.5894716185849999]
[264, -22.965091003247807, -96.7360121188791, 224, 0.5882926753478298]
[265, -28.02375794277134, -96.26734458147197, 153, 0.5871160899971342]
[266, -54.53983823129073, -95.13083586896418, 135, 0.5859418578171399]
[267, -130.90883645550386, -94.75621248179051, 109, 0.5847699741015057]
[268, -46.269165702558325, -92.76373573007213, 182, 0.5836004341533026]
[269, -213.13641936298404, -91.43747123796551, 101, 0.5824332332849961]
[270, 15.160327029042278, -90.28926184389606, 149, 0.5812683668184261]
[271, -37.97166144855041, -89.1034430155615, 142, 0.5801058300847892]
[272, -54.362183761962214, -87.95336979768466, 108, 0.5789456184246197]
[273, -4.861355727671665, -87.2201029602137, 104, 0.5777877271877704]
[274, -1.8812682984959395, -86.22309202457745, 127, 0.5766321517333949]
[275, -122.19782629167392, -86.77532752290816, 148, 0.5754788874299281]
[276, -45.90828632556341, -86.56876777091615, 139, 0.5743279296550683]
[277, 1.036742962209786, -85.37984242324507, 133, 0.5731792737957582]
[278, -7.673177909296427, -83.24051803584469, 141, 0.5720329152481667]
[279, -10.736877476488559, -82.40531334408286, 136, 0.5708888494176704]
[280, -7.682564150305851, -80.51948735772346, 136, 0.569747071718835]
[281, -16.51008439855603, -79.24841052347426, 189, 0.5686075775753973]
[282, -44.04380725998675, -79.82764010894788, 90, 0.5674703624202465]
[283, -93.17949336929388, -79.72436848770467, 185, 0.5663354216954061]
[284, -50.89502415353279, -76.83402530865239, 114, 0.5652027508520152]
[285, -18.8056501225622, -75.86001643270535, 143, 0.5640723453503111]
[286, 25.862405845081128, -74.8591360513863, 102, 0.5629442006596105]
[287, -25.679492446658145, -71.83521416261752, 161, 0.5618183122582913]
[288, -94.6461384410339, -72.22462811147808, 109, 0.5606946756337747]
[289, -51.48645645311694, -71.80968185441557, 182, 0.5595732862825071]
[290, -119.01403849525795, -71.97168618833263, 123, 0.5584541397099421]
[291, -21.098831816847905, -72.10217163080378, 246, 0.5573372314305222]
[292, 39.77260758022996, -70.51493771786775, 164, 0.5562225569676611]
[293, -34.773904977100656, -70.45043787476344, 82, 0.5551101118537257]
[294, -9.705670354938718, -69.71494959363682, 113, 0.5539998916300183]
[295, -20.98439807947379, -69.3896852092509, 193, 0.5528918918467582]
[296, -5.572228055286715, -68.329232366169, 191, 0.5517861080630647]
[297, -43.17471420547895, -67.48846528476203, 140, 0.5506825358469386]
[298, -85.50620607412546, -67.37336862225146, 176, 0.5495811707752447]
[299, -28.964838225380802, -66.8928381032649, 130, 0.5484820084336942]
[300, -38.0628903741231, -66.35227840373126, 176, 0.5473850444168268]
[301, -49.51325390843339, -65.91387942693274, 147, 0.5462902743279932]
[302, -41.471073458262964, -65.55313802716181, 159, 0.5451976937793371]
[303, 12.710608262648222, -65.0751498590703, 170, 0.5441072983917784]
[304, -29.079090810236906, -61.797377098575524, 82, 0.5430190837949949]
[305, -54.278474533217576, -59.47500357734972, 114, 0.5419330456274049]
[306, 17.48677727004575, -59.460494462535905, 180, 0.5408491795361501]
[307, -46.88570102304851, -59.04617027588019, 113, 0.5397674811770777]
[308, -79.37079174045783, -59.06733929313932, 116, 0.5386879462147236]
[309, -189.6007664262136, -58.26787575753689, 125, 0.5376105703222942]
[310, -21.573557948797585, -57.76121409669152, 155, 0.5365353491816496]
[311, -96.60909845414182, -57.70752648711053, 101, 0.5354622784832863]
[312, -86.88619926825604, -58.219626568992226, 117, 0.5343913539263198]
[313, -215.01333725407238, -58.03413128421423, 147, 0.5333225712184672]
[314, -48.199123775213025, -56.22283056730475, 141, 0.5322559260760302]
[315, -127.09134481288373, -56.91333267940548, 293, 0.5311914142238782]
[316, -14.910045965871717, -55.19131614709617, 183, 0.5301290313954304]
[317, -189.19625213118834, -56.33495292264568, 387, 0.5290687733326396]
[318, -110.64583938469326, -56.80265905089161, 160, 0.5280106357859743]
[319, -0.7272347138190156, -56.790826402186504, 138, 0.5269546145144024]
[320, -37.130953049766305, -56.09921077974796, 253, 0.5259007052853736]
[321, -116.01514696472611, -56.7886121493747, 127, 0.5248489038748029]
[322, 41.52667682726414, -56.63618939972914, 179, 0.5237992060670532]
[323, -30.908339647975495, -56.14267405711792, 216, 0.5227516076549191]
[324, -46.19903333842166, -56.44975456753022, 79, 0.5217061044396093]
[325, -1.1886935183076872, -55.91842810644249, 115, 0.52066269223073]
[326, -18.06629615389032, -55.89510158371269, 92, 0.5196213668462686]
[327, -47.54462821670288, -55.37808862488983, 99, 0.5185821241125761]
[328, -38.13009511781014, -54.9722887704139, 122, 0.5175449598643509]
[329, 27.093076124544908, -53.375588050421314, 161, 0.5165098699446222]
[330, -14.788868574368237, -52.625155825171134, 93, 0.515476850204733]
[331, 25.362233774320515, -51.672062229601025, 138, 0.5144458965043235]
[332, -44.80046402694368, -51.19892309558006, 212, 0.5134170047113148]
[333, -35.75806101848734, -49.82614257879904, 168, 0.5123901707018922]
[334, -91.45503664413924, -50.51356049738109, 527, 0.5113653903604884]
[335, -299.1759727422969, -52.70782314797865, 816, 0.5103426595797674]
[336, 18.588271284572055, -52.333051250024916, 1000, 0.5093219742606079]
[337, -5.0065407964068385, -51.16812582751583, 100, 0.5083033303120866]
[338, -23.102780733508908, -50.62786622611932, 123, 0.5072867236514624]
[339, 9.19366914286391, -50.275145729955554, 180, 0.5062721502041595]
[340, -57.0691655241579, -49.882195847656725, 101, 0.5052596059037512]
[341, 4.348511031413153, -48.785057524978946, 161, 0.5042490866919437]
[342, -16.985915107870497, -48.32249443358543, 195, 0.5032405885185598]
[343, -50.514976227381425, -47.9216381950464, 168, 0.5022341073415226]
[344, -74.80586630265076, -47.69341193337912, 85, 0.5012296391268396]
[345, -51.16068691933846, -48.04491554546584, 107, 0.5002271798485859]
[346, 7.845674970956381, -47.74214843078425, 147, 0.4992267254888887]
[347, -210.60149350785326, -48.8558332177397, 121, 0.4982282720379109]
[348, 17.170102723265302, -48.018223659638416, 105, 0.4972318154938351]
[349, 17.046768147797522, -46.80230901447381, 123, 0.49623735186284745]
[350, -138.87342281315728, -47.74337110954671, 944, 0.49524487715912174]
[351, 9.178111397859269, -46.57082019535119, 206, 0.4942543874048035]
[352, -11.733096605588187, -46.198816773725824, 139, 0.4932658786299939]
[353, -11.486347825246156, -45.44534253856602, 248, 0.4922793468727339]
[354, 37.00652523798408, -44.359047115089616, 206, 0.4912947881789884]
[355, -37.10975031678667, -44.43808612532238, 131, 0.4903121986026304]
[356, -25.97618358899929, -43.733246375850214, 181, 0.48933157420542517]
[357, -33.18651384120744, -43.88888149140942, 82, 0.48835291105701434]
[358, -134.21716947959607, -44.56274831056676, 498, 0.48737620523490033]
[359, -66.78131492889182, -45.26213894515642, 84, 0.48640145282443054]
[360, 6.296552084465759, -45.06890659890023, 256, 0.48542864991878165]
[361, -90.06673798706173, -45.6781942454259, 539, 0.48445779261894406]
[362, -42.432930288989375, -46.5265026105536, 190, 0.4834888770337062]
[363, -42.55103562313177, -46.044112387350225, 322, 0.4825218992796388]
[364, -183.85510978323128, -47.65301257515006, 378, 0.4815568554810795]
[365, -6.487938652757649, -47.43765438224991, 116, 0.4805937417701174]
[366, -60.638108485445635, -47.49863708479146, 126, 0.47963255428657714]
[367, -40.986168135897756, -46.599410401595414, 186, 0.478673289178004]
[368, -58.96083222507947, -46.72632706682062, 108, 0.477715942599648]
[369, -48.79078812418514, -45.08287075443264, 1000, 0.4767605107144487]
[370, -28.176286816470224, -45.51623689288776, 389, 0.4758069896930198]
[371, -73.17898652518481, -45.868310143654114, 239, 0.4748553757136338]
[372, -98.70306695828091, -46.31171897561729, 123, 0.47390566496220654]
[373, -299.551144306601, -49.25861686140659, 872, 0.47295785363228215]
[374, 3.1358189921800914, -49.20844598849982, 189, 0.4720119379250176]
[375, -192.1926786301093, -49.90839451188417, 319, 0.4710679140491676]
[376, 30.350068022073884, -49.145810968407794, 165, 0.47012577822106927]
[377, -75.14235677983781, -49.90760196582827, 202, 0.46918552666462715]
[378, -177.8599859421737, -51.60947004615704, 584, 0.46824715561129787]
[379, -189.81784000826707, -53.40027967147483, 244, 0.46731066130007526]
[380, -63.01427041592634, -53.95359673413104, 455, 0.4663760399774751]
[381, -26.03820299663795, -54.048877920111856, 367, 0.46544328789752015]
[382, -33.79012985371311, -53.946341146049114, 251, 0.4645124013217251]
[383, -20.653407088951127, -53.22108028324569, 230, 0.46358337651908166]
[384, -24.446165472070916, -52.956591696431076, 132, 0.4626562097660435]
[385, -255.83971476739578, -55.32693234287942, 690, 0.4617308973465114]
[386, 1.1917807243493428, -55.573638594086724, 299, 0.46080743555181836]
[387, -23.246603017875486, -55.54930969979891, 1000, 0.4598858206807147]
[388, -206.42064320656948, -56.667054747454266, 118, 0.4589660490393533]
[389, -346.2926575090281, -59.61511675801337, 836, 0.45804811694127456]
[390, -118.59768908998079, -59.6109532639606, 264, 0.457132020707392]
[391, -54.395428339202, -59.94391922918414, 134, 0.45621775666597725]
[392, -27.727556701413132, -60.618920872000565, 1000, 0.45530532115264527]
[393, -36.247459953635925, -60.633656421765934, 153, 0.45439471051033997]
[394, -46.55779638933923, -61.00217768210993, 197, 0.4534859210893193]
[395, -42.62364930682965, -61.21857019438349, 158, 0.45257894924714065]
[396, -36.92893219781661, -61.53213723580879, 200, 0.4516737913486464]
[397, -52.46509982928711, -61.62504109204688, 230, 0.4507704437659491]
[398, -46.99298429781254, -61.23990887428375, 278, 0.4498689028784172]
[399, -85.0715193728236, -61.80097568575817, 1000, 0.4489691650726603]
[400, -25.609748173095568, -61.6764442637479, 94, 0.448071226742515]
